"ID";"ID2";"date";"Distance_um";"d18O";"OH";"SE_permill";"SE_percent"
"#A";"margin";2021-02-13;1335.8001347507;-5.2450449;NA;"0.081";NA
"#A";"BH-00729";2021-02-13;1288.0003881987;-4.84734079999999;NA;"0.095";NA
"#A";"BH-00729";2021-02-13;1240.80014506769;-3.5475274;NA;"0.089";NA
"#A";"BH-00729";2021-02-13;1193.60001675603;-4.5563378;NA;"0.085";NA
"#A";"BH-00729";2021-02-13;1145.60027932957;-6.3799566;NA;"0.11";NA
"#A";"BH-00729";2021-02-13;1097.60147594653;-4.9443418;NA;"0.115";NA
"#A";"BH-00729";2021-02-13;1049.60373474945;-5.5263478;NA;"0.064";NA
"#A";"BH-00729";2021-02-13;1001.60720844051;-5.2256447;NA;"0.116";NA
"#A";"BH-00729";2021-02-13;953.612080460393;-4.7891402;NA;"0.099";NA
"#A";"BH-00729";2021-02-13;905.618573131095;-5.2838453;NA;"0.115";NA
"#A";"BH-00729";2021-02-13;857.626958531505;-5.8755514;NA;"0.075";NA
"#A";"BH-00729";2021-02-13;809.637573238792;-4.1101332;NA;"0.075";NA
"#A";"BH-00729";2021-02-13;761.650838639334;-5.2935454;NA;"0.092";NA
"#A";"BH-00729";2021-02-13;726.837671010522;-5.3032455;NA;"0.096";NA
"#A";"BH-00729";2021-02-13;692.026011071838;-5.2256447;NA;"0.124";NA
"#A";"BH-00729";2021-02-13;658.429191333434;-5.5166477;NA;"0.117";NA
"#A";"BH-00729";2021-02-13;623.618473106755;-4.8861412;NA;"0.096";NA
"#A";"BH-00729";2021-02-13;590.021186060297;-5.6718493;NA;"0.126";NA
"#A";"BH-00729";2021-02-13;555.211671347064;-4.9734421;NA;"0.115";NA
"#A";"BH-00729";2021-02-13;521.613841840878;-6.3508563;NA;"0.096";NA
"#A";"BH-00729";2021-02-13;486.805916151396;-6.2053548;NA;"0.11";NA
"#A";"BH-00729";2021-02-13;453.207458014539;-5.3420459;NA;"0.124";NA
"#A";"BH-00729";2021-02-13;418.401720837761;-6.1859546;NA;"0.094";NA
"#A";"BH-00729";2021-02-13;384.802546769119;-6.2053548;NA;"0.124";NA
"#A";"BH-00729";2021-02-13;350;-4.284735;NA;"0.132";NA
"#A";"BH-00729";2021-02-13;315.60101394007;-5.3226457;NA;"0.105";NA
"#A";"BH-00729";2021-02-13;280;-5.9240519;NA;"0.096";NA
"#A";"BH-00729";2021-02-13;245.60130292814;-6.8455614;NA;"0.088";NA
"#A";"BH-00729";2021-02-13;210;-6.0986537;NA;"0.091";NA
"#A";"BH-00729";2021-02-13;175.601822314007;-7.3984671;NA;"0.122";NA
"#A";"BH-00729";2021-02-13;140;-8.1162745;NA;"0.122";NA
"#A";"BH-00729";2021-02-13;105.603030259553;-6.54485829999999;NA;"0.151";NA
"#A";"BH-00729";2021-02-13;70;-5.8173508;NA;"0.099";NA
"#A";"BH-00729";2021-02-13;35;-7.1268643;NA;"0.132";NA
"#A";"core";2021-02-13;0;-7.2044651;NA;"0.085";NA
"#B";"margin";2021-02-13;1117.0040286409;-4.9152415;NA;"0.11";NA
"#B";"BH-00670";2021-02-13;1067.00421742372;-3.314725;NA;"0.102";NA
"#B";"BH-00670";2021-02-13;1017.00442476914;-5.08984329999999;NA;"0.105";NA
"#B";"BH-00670";2021-02-13;967.004653556538;-5.2450449;NA;"0.112";NA
"#B";"BH-00670";2021-02-13;918.004901947697;-5.1868443;NA;"0.129";NA
"#B";"BH-00670";2021-02-13;868.005184316315;-4.0713328;NA;"0.119";NA
"#B";"BH-00670";2021-02-13;819.005494487064;-5.0995434;NA;"0.15";NA
"#B";"BH-00670";2021-02-13;769.005851733262;-4.9734421;NA;"0.078";NA
"#B";"BH-00670";2021-02-13;719.006258665389;-4.8570409;NA;"0.113";NA
"#B";"BH-00670";2021-02-13;671.006706374832;-4.575738;NA;"0.134";NA
"#B";"BH-00670";2021-02-13;636.007075432341;-4.3914361;NA;"0.111";NA
"#B";"BH-00670";2021-02-13;602.007475036648;-4.7212395;NA;"0.096";NA
"#B";"BH-00670";2021-02-13;568.00792247996;-5.6039486;NA;"0.111";NA
"#B";"BH-00670";2021-02-13;535.008411148834;-5.3711462;NA;"0.105";NA
"#B";"BH-00670";2021-02-13;501.008981955414;-5.2644451;NA;"0.107";NA
"#B";"BH-00670";2021-02-13;468.00961528584;-4.478737;NA;"0.103";NA
"#B";"BH-00670";2021-02-13;434.010368539739;-5.4390469;NA;"0.111";NA
"#B";"BH-00670";2021-02-13;401.011221788119;-5.7203498;NA;"0.121";NA
"#B";"BH-00670";2021-02-13;368.01222805771;-6.2732555;NA;"0.132";NA
"#B";"BH-00670";2021-02-13;334.013472782162;-6.903762;NA;"0.098";NA
"#B";"BH-00670";2021-02-13;300.014999625019;-4.4496367;NA;"0.112";NA
"#B";"BH-00670";2021-02-13;267.01685340068;-5.3226457;NA;"0.114";NA
"#B";"BH-00670";2021-02-13;234.019229979077;-6.4090569;NA;"0.13";NA
"#B";"BH-00670";2021-02-13;200.022498734517;-8.2811762;NA;"0.185";NA
"#B";"BH-00670";2021-02-13;166.027106220641;-5.545748;NA;"0.095";NA
"#B";"BH-00670";2021-02-13;133.033830283879;-5.9240519;NA;"0.129";NA
"#B";"BH-00670";2021-02-13;100.044989879554;-6.1956547;NA;"0.122";NA
"#B";"BH-00670";2021-02-13;66.0302960768767;-7.0298633;NA;"0.116";NA
"#B";"BH-00670";2021-02-13;32.0156211871642;-6.3896567;NA;"0.082";NA
"#B";"core";2021-02-13;0;-6.7776607;NA;"0.092";NA
"#D";"margin";2021-02-12;2049.41845409863;-5.0122425;NA;"0.105";NA
"#D";"BH-01570";2021-02-12;2000.02499984375;-2.0731122;NA;"0.095";NA
"#D";"BH-01570";2021-02-12;1951.14863606031;-3.1110229;NA;"0.105";NA
"#D";"BH-01570";2021-02-12;1902.27232540454;-3.4893268;NA;"0.093";NA
"#D";"BH-01570";2021-02-12;1853.39607207958;-5.0510429;NA;"0.094";NA
"#D";"BH-01570";2021-02-12;1804.51988074391;-3.993732;NA;"0.087";NA
"#D";"BH-01570";2021-02-12;1755.64375657478;-4.1489336;NA;"0.081";NA
"#D";"BH-01570";2021-02-12;1706.76770534247;-2.8976207;NA;"0.059";NA
"#D";"BH-01570";2021-02-12;1657.8917334977;-4.3720359;NA;"0.098";NA
"#D";"BH-01570";2021-02-12;1609.01584827496;-3.0334221;NA;"0.103";NA
"#D";"BH-01570";2021-02-12;1560.14005781532;-4.1780339;NA;"0.068";NA
"#D";"BH-01570";2021-02-12;1511.26437131297;-4.4593368;NA;"0.077";NA
"#D";"BH-01570";2021-02-12;1462.38879919124;-4.9831422;NA;"0.094";NA
"#D";"BH-01570";2021-02-12;1413.51335331507;-4.6436387;NA;"0.094";NA
"#D";"BH-01570";2021-02-12;1364.63804724916;-3.6833288;NA;"0.08";NA
"#D";"BH-01570";2021-02-12;1315.76289657369;-4.8861412;NA;"0.078";NA
"#D";"BH-01570";2021-02-12;1266.88791927305;-3.1789236;NA;"0.111";NA
"#D";"BH-01570";2021-02-12;1218.01313621816;-5.545748;NA;"0.12";NA
"#D";"BH-01570";2021-02-12;1168.28506795217;-3.0916227;NA;"0.102";NA
"#D";"BH-01570";2021-02-12;1118.55800028429;-4.5951382;NA;"0.084";NA
"#D";"BH-01570";2021-02-12;1083.90497738501;-4.9540419;NA;"0.088";NA
"#D";"BH-01570";2021-02-12;1049.2530676629;-4.27503489999999;NA;"0.106";NA
"#D";"BH-01570";2021-02-12;1014.60238517362;-5.2353448;NA;"0.128";NA
"#D";"BH-01570";2021-02-12;979.953060100329;-4.8958413;NA;"0.125";NA
"#D";"BH-01570";2021-02-12;945.305241707672;-5.3420459;NA;"0.096";NA
"#D";"BH-01570";2021-02-12;910.659101969557;-5.2159446;NA;"0.109";NA
"#D";"BH-01570";2021-02-12;875.157700074678;-4.0325324;NA;"0.092";NA
"#D";"BH-01570";2021-02-12;839.657072857723;-4.5078373;NA;"0.099";NA
"#D";"BH-01570";2021-02-12;804.671361488651;-5.40024649999999;NA;"0.096";NA
"#D";"BH-01570";2021-02-12;769.68565011958;-5.0413428;NA;"0.105";NA
"#D";"BH-01570";2021-02-12;734.699938750508;-5.7300499;NA;"0.075";NA
"#D";"BH-01570";2021-02-12;699.714227381436;-8.1550749;NA;"0.153";NA
"#D";"BH-01570";2021-02-12;664.728516012364;-5.40024649999999;NA;"0.101";NA
"#D";"BH-01570";2021-02-12;629.742804643292;-2.8103198;NA;"0.09";NA
"#D";"BH-01570";2021-02-12;594.757093274221;-3.9549316;NA;"0.114";NA
"#D";"BH-01570";2021-02-12;559.771381905149;-4.3526357;NA;"0.081";NA
"#D";"BH-01570";2021-02-12;524.785670536077;-5.4390469;NA;"0.103";NA
"#D";"BH-01570";2021-02-12;489.799959167005;-5.254745;NA;"0.086";NA
"#D";"BH-01570";2021-02-12;454.814247797933;-4.6630389;NA;"0.12";NA
"#D";"BH-01570";2021-02-12;419.828536428862;-4.8570409;NA;"0.102";NA
"#D";"BH-01570";2021-02-12;384.84282505979;-4.1974341;NA;"0.098";NA
"#D";"BH-01570";2021-02-12;349.857113690718;-3.9258313;NA;"0.105";NA
"#D";"BH-01570";2021-02-12;314.871402321646;-3.9355314;NA;"0.132";NA
"#D";"BH-01570";2021-02-12;279.885690952574;-4.7794401;NA;"0.076";NA
"#D";"BH-01570";2021-02-12;244.899979583503;-4.9443418;NA;"0.093";NA
"#D";"BH-01570";2021-02-12;209.914268214431;-4.76974;NA;"0.109";NA
"#D";"BH-01570";2021-02-12;174.928556845359;-5.3226457;NA;"0.109";NA
"#D";"BH-01570";2021-02-12;139.942845476287;-5.1480439;NA;"0.109";NA
"#D";"BH-01570";2021-02-12;104.957134107215;-4.9152415;NA;"0.106";NA
"#D";"BH-01570";2021-02-12;69.9714227381436;-5.060743;NA;"0.099";NA
"#D";"BH-01570";2021-02-12;34.9857113690718;-5.3711462;NA;"0.096";NA
"#D";"core";2021-02-12;0;-5.4972475;NA;"0.096";NA
"#E";"margin";2021-02-12;1905.61932190036;NA;NA;"2.217";NA
"#E";"BH-01570";2021-02-12;1856.74661706976;-2.6260179;NA;"0.093";NA
"#E";"BH-01570";2021-02-12;1807.87416597505;-3.4311262;NA;"0.107";NA
"#E";"BH-01570";2021-02-12;1759.00198976579;-3.1983238;NA;"0.105";NA
"#E";"BH-01570";2021-02-12;1710.13011200902;-4.9249416;NA;"0.1";NA
"#E";"BH-01570";2021-02-12;1661.25855904492;-2.8879206;NA;"0.102";NA
"#E";"BH-01570";2021-02-12;1612.38736040692;-5.7882505;NA;"0.11";NA
"#E";"BH-01570";2021-02-12;1563.51654932079;-2.9170209;NA;"0.095";NA
"#E";"BH-01570";2021-02-12;1514.64616330019;-3.9840319;NA;"0.076";NA
"#E";"BH-01570";2021-02-12;1464.92627800856;-2.1992135;NA;"0.096";NA
"#E";"BH-01570";2021-02-12;1414.68017587015;-4.0519326;NA;"0.101";NA
"#E";"BH-01570";2021-02-12;1364.4343150185;-2.9558213;NA;"0.084";NA
"#E";"BH-01570";2021-02-12;1314.18872312922;-3.1595234;NA;"0.096";NA
"#E";"BH-01570";2021-02-12;1263.94343227852;-6.127754;NA;"0.114";NA
"#E";"BH-01570";2021-02-12;1213.69847985404;-2.3641152;NA;"0.095";NA
"#E";"BH-01570";2021-02-12;1163.45390970163;-4.5563378;NA;"0.065";NA
"#E";"BH-01570";2021-02-12;1113.20977358268;-2.6260179;NA;"0.079";NA
"#E";"BH-01570";2021-02-12;1062.9661330447;-3.94523149999999;NA;"0.12";NA
"#E";"BH-01570";2021-02-12;1012.7230618486;-2.7812195;NA;"0.091";NA
"#E";"BH-01570";2021-02-12;962.480649156127;-4.7503398;NA;"0.081";NA
"#E";"BH-01570";2021-02-12;912.239003770394;-5.08984329999999;NA;"0.115";NA
"#E";"BH-01570";2021-02-12;861.998259859032;-2.7812195;NA;"0.093";NA
"#E";"BH-01570";2021-02-12;811.758584802157;-3.94523149999999;NA;"0.1";NA
"#E";"BH-01570";2021-02-12;761.520190146;-4.9346417;NA;"0.101";NA
"#E";"BH-01570";2021-02-12;711.283347197163;-4.187734;NA;"0.114";NA
"#E";"BH-01570";2021-02-12;661.048409725037;-2.7909196;NA;"0.107";NA
"#E";"BH-01570";2021-02-12;610.815847862512;-4.0325324;NA;"0.148";NA
"#E";"BH-01570";2021-02-12;560.586300225041;-4.4011362;NA;"0.079";NA
"#E";"BH-01570";2021-02-12;510.360656790862;-3.605728;NA;"0.104";NA
"#E";"BH-01570";2021-02-12;477.074417675063;-3.39232579999999;NA;"0.1";NA
"#E";"BH-01570";2021-02-12;443.788237789151;-2.1410129;NA;"0.107";NA
"#E";"BH-01570";2021-02-12;410.50213154136;-2.6163178;NA;"0.094";NA
"#E";"BH-01570";2021-02-12;377.216118425499;-3.5572275;NA;"0.076";NA
"#E";"BH-01570";2021-02-12;343.930225481856;-3.7124291;NA;"0.095";NA
"#E";"BH-01570";2021-02-12;310.644491340181;-4.5272375;NA;"0.108";NA
"#E";"BH-01570";2021-02-12;277.358973173755;-4.0422325;NA;"0.107";NA
"#E";"BH-01570";2021-02-12;242.689101527036;-5.157744;NA;"0.094";NA
"#E";"BH-01570";2021-02-12;208.019229880317;-5.1965444;NA;"0.107";NA
"#E";"BH-01570";2021-02-12;173.349358233597;-3.7415294;NA;"0.091";NA
"#E";"BH-01570";2021-02-12;138.679486586878;-4.3041352;NA;"0.125";NA
"#E";"BH-01570";2021-02-12;104.009614940158;-4.1198333;NA;"0.1";NA
"#E";"BH-01570";2021-02-12;69.3397432934389;-4.0034321;NA;"0.118";NA
"#E";"BH-01570";2021-02-12;34.6698716467194;-9.3481872;NA;"0.15";NA
"#E";"core";2021-02-12;0;-4.7115394;NA;"0.101";NA
"#F";"margin";2021-02-12;1334;-2.1895134;NA;"0.1";NA
"#F";"BH-01741";2021-02-12;1341.68401645097;-2.053712;NA;"0.1";NA
"#F";"BH-01741";2021-02-12;1351.83172029658;-2.1022125;NA;"0.11";NA
"#F";"BH-01741";2021-02-12;1363.68031444323;-0.200992899999996;NA;"0.1";NA
"#F";"BH-01741";2021-02-12;1343.22038400257;-2.926721;NA;"0.1";NA
"#F";"BH-01741";2021-02-12;1294.02472928457;-3.2080239;NA;"0.1";NA
"#F";"BH-01741";2021-02-12;1244.82970722907;-3.0431222;NA;"0.08";NA
"#F";"BH-01741";2021-02-12;1195.63539592971;NA;NA;"0.11";NA
"#F";"BH-01741";2021-02-12;1146.44188688306;-2.8782205;NA;"0.12";NA
"#F";"BH-01741";2021-02-12;1097.24928799248;-1.6075074;NA;"0.1";NA
"#F";"BH-01741";2021-02-12;1048.05772741772;-3.217724;NA;"0.12";NA
"#F";"BH-01741";2021-02-12;998.867358561686;-1.3068043;NA;"0.12";NA
"#F";"BH-01741";2021-02-12;949.678366606295;-2.4514161;NA;"0.07";NA
"#F";"BH-01741";2021-02-12;901.079907666351;-3.605728;NA;"0.1";NA
"#F";"BH-01741";2021-02-12;852.48167135722;-2.6648183;NA;"0.07";NA
"#F";"BH-01741";2021-02-12;803.883698055882;-4.4690369;NA;"0.12";NA
"#F";"BH-01741";2021-02-12;768.88750802702;-4.5466377;NA;"0.08";NA
"#F";"BH-01741";2021-02-12;733.891681380842;-4.5854381;NA;"0.08";NA
"#F";"BH-01741";2021-02-12;698.896272704326;-3.37292559999999;NA;"0.11";NA
"#F";"BH-01741";2021-02-12;663.901348093224;-2.8491202;NA;"0.09";NA
"#F";"BH-01741";2021-02-12;628.096330191476;-4.1780339;NA;"0.09";NA
"#F";"BH-01741";2021-02-12;593.102014833873;-5.1286437;NA;"0.08";NA
"#F";"BH-01741";2021-02-12;558.108412407482;-5.3129456;NA;"0.12";NA
"#F";"BH-01741";2021-02-12;522.303551586623;-5.0413428;NA;"0.12";NA
"#F";"BH-01741";2021-02-12;487.310988999838;-2.5872175;NA;"0.1";NA
"#F";"BH-01741";2021-02-12;452.319577290216;-3.2953248;NA;"0.07";NA
"#F";"BH-01741";2021-02-12;417.329605947146;-4.1974341;NA;"0.08";NA
"#F";"BH-01741";2021-02-12;381.525883787719;-5.3905464;NA;"0.12";NA
"#F";"BH-01741";2021-02-12;346.538598138793;-4.8182405;NA;"0.07";NA
"#F";"BH-01741";2021-02-12;312.129780700272;-4.7600399;NA;"0.12";NA
"#F";"BH-01741";2021-02-12;276.904315603784;-5.5748483;NA;"0.12";NA
"#F";"BH-01741";2021-02-12;242.495360780366;-5.8464511;NA;"0.13";NA
"#F";"BH-01741";2021-02-12;208.086520466848;NA;NA;"0.1";NA
"#F";"BH-01741";2021-02-12;173.677862722916;-5.9240519;NA;"0.11";NA
"#F";"BH-01741";2021-02-12;138.452157801892;-4.7503398;NA;"0.09";NA
"#F";"BH-01741";2021-02-12;104.043260233424;-4.9249416;NA;"0.11";NA
"#F";"BH-01741";2021-02-12;69.6347614342147;-4.7309396;NA;"0.08";NA
"#F";"BH-01741";2021-02-12;34.4093010681705;-5.0995434;NA;"0.1";NA
"#F";"core";2021-02-12;0;-5.08984329999999;NA;"0.09";NA
"#G";"margin";2021-02-11;1515.40918566571;-5.1480439;NA;"0.1";NA
"#G";"BH-01555";2021-02-11;1464.33124667884;-5.3614461;NA;"0.09";NA
"#G";"BH-01555";2021-02-11;1413.25333893113;-5.7203498;NA;"0.08";NA
"#G";"BH-01555";2021-02-11;1363.09390725658;-3.5378273;NA;"0.13";NA
"#G";"BH-01555";2021-02-11;1312.93449950864;-5.7979506;NA;"0.08";NA
"#G";"BH-01555";2021-02-11;1261.85656871136;-6.0598533;NA;"0.1";NA
"#G";"BH-01555";2021-02-11;1211.69715688368;-5.6815494;NA;"0.09";NA
"#G";"BH-01555";2021-02-11;1161.53777381538;-4.9928423;NA;"0.1";NA
"#G";"BH-01555";2021-02-11;1110.45981467138;-5.6136487;NA;"0.1";NA
"#G";"BH-01555";2021-02-11;1060.30042912375;-5.7203498;NA;"0.09";NA
"#G";"BH-01555";2021-02-11;1010.14107925576;-4.5078373;NA;"0.08";NA
"#G";"BH-01555";2021-02-11;959.981770660256;-4.8085404;NA;"0.1";NA
"#G";"BH-01555";2021-02-11;908.903735276734;-5.7300499;NA;"0.11";NA
"#G";"BH-01555";2021-02-11;858.744432296361;-5.7688503;NA;"0.11";NA
"#G";"BH-01555";2021-02-11;808.585184133373;-5.9434521;NA;"0.12";NA
"#G";"BH-01555";2021-02-11;758.426001663972;-6.224755;NA;"0.1";NA
"#G";"BH-01555";2021-02-11;707.347863501403;-5.5942485;NA;"0.11";NA
"#G";"BH-01555";2021-02-11;657.714983864592;-6.0501532;NA;"0.09";NA
"#G";"BH-01555";2021-02-11;656.795249678315;-7.8058713;NA;"0.08";NA
"#G";"BH-01555";2021-02-11;622.261199176037;-4.5466377;NA;"0.12";NA
"#G";"BH-01555";2021-02-11;587.727828165385;-4.3914361;NA;"0.11";NA
"#G";"BH-01555";2021-02-11;553.195263898743;-4.9249416;NA;"0.09";NA
"#G";"BH-01555";2021-02-11;518.663667514894;-5.1189436;NA;"0.11";NA
"#G";"BH-01555";2021-02-11;484.133246121354;-5.6233488;NA;"0.11";NA
"#G";"BH-01555";2021-02-11;450.52080973025;-5.6136487;NA;"0.1";NA
"#G";"BH-01555";2021-02-11;415.99278839903;-5.9143518;NA;"0.12";NA
"#G";"BH-01555";2021-02-11;381.466905510819;-6.6903598;NA;"0.12";NA
"#G";"BH-01555";2021-02-11;346.538598138793;-6.4090569;NA;"0.09";NA
"#G";"BH-01555";2021-02-11;312.525198984018;-7.4081672;NA;"0.13";NA
"#G";"BH-01555";2021-02-11;277.596829953081;-7.6021692;NA;"0.09";NA
"#G";"BH-01555";2021-02-12;242.668498161587;-6.2538553;NA;"0.12";NA
"#G";"BH-01555";2021-02-12;207.740222393257;-7.0492635;NA;"0.11";NA
"#G";"BH-01555";2021-02-12;173.72679701186;-6.7582605;NA;"0.1";NA
"#G";"BH-01555";2021-02-12;138.798414976541;-7.6603698;NA;"0.11";NA
"#G";"BH-01555";2021-02-12;103.870111196629;-6.8746617;NA;"0.11";NA
"#G";"BH-01555";2021-02-12;69.8569967862919;-10.2211962;NA;"0.22";NA
"#G";"BH-01555";2021-02-12;34.928498393146;-6.4478573;NA;"0.1";NA
"#G";"core";2021-02-12;0;-6.2441552;NA;"0.12";NA
"#H";"margin";2021-02-11;1293.11097744934;-5.6233488;NA;"0.09";NA
"#H";"BH-01555";2021-02-11;1245.71465432498;-6.2053548;NA;"0.1";NA
"#H";"BH-01555";2021-02-11;1198.32049135446;-3.4699266;NA;"0.11";NA
"#H";"BH-01555";2021-02-11;1151.31663759367;-6.6612595;NA;"0.13";NA
"#H";"BH-01555";2021-02-11;1104.31336132458;-6.5545584;NA;"0.08";NA
"#H";"BH-01555";2021-02-11;1056.92431138658;-3.4214261;NA;"0.12";NA
"#H";"BH-01555";2021-02-11;1010.30886366497;-5.8949516;NA;"0.08";NA
"#H";"BH-01555";2021-02-11;962.923153735541;-6.2441552;NA;"0.1";NA
"#H";"BH-01555";2021-02-11;916.307808544705;-6.3993568;NA;"0.08";NA
"#H";"BH-01555";2021-02-11;881.385273305607;-6.1374541;NA;"0.09";NA
"#H";"BH-01555";2021-02-11;846.846503210588;-3.9646317;NA;"0.09";NA
"#H";"BH-01555";2021-02-11;813.231209435545;-4.8376407;NA;"0.09";NA
"#H";"BH-01555";2021-02-11;778.692493863913;-5.6621492;NA;"0.08";NA
"#H";"BH-01555";2021-02-11;745.077177210522;-6.4769576;NA;"0.09";NA
"#H";"BH-01555";2021-02-11;711.46187529621;-6.2344551;NA;"0.09";NA
"#H";"BH-01555";2021-02-11;677.846590313767;-6.7000599;NA;"0.09";NA
"#H";"BH-01555";2021-02-11;643.307857872108;-6.5836587;NA;"0.09";NA
"#H";"BH-01555";2021-02-11;609.692545468616;-7.0395634;NA;"0.1";NA
"#H";"BH-01555";2021-02-11;576.077251764032;-6.8164611;NA;"0.09";NA
"#H";"BH-01555";2021-02-11;541.538548951042;-6.6030589;NA;"0.12";NA
"#H";"BH-01555";2021-02-11;507.92322254451;-7.5439686;NA;"0.11";NA
"#H";"BH-01555";2021-02-11;474.30791686414;-6.6418593;NA;"0.13";NA
"#H";"BH-01555";2021-02-11;439.769257679524;-6.3120559;NA;"0.11";NA
"#H";"BH-01555";2021-02-11;406.153911713281;-6.54485829999999;NA;"0.09";NA
"#H";"BH-01555";2021-02-11;372.538588605261;-5.8658513;NA;"0.09";NA
"#H";"BH-01555";2021-02-11;338;-4.6436387;NA;"0.1";NA
"#H";"BH-01555";2021-02-11;304.384625104488;-3.2274241;NA;"0.12";NA
"#H";"BH-01555";2021-02-11;270.769274475521;-4.0713328;NA;"0.11";NA
"#H";"BH-01555";2021-02-11;236.2308193272;-5.1092435;NA;"0.13";NA
"#H";"BH-01555";2021-02-11;202.615399217335;-5.1771442;NA;"0.11";NA
"#H";"BH-01555";2021-02-11;169;-5.5069476;NA;"0.09";NA
"#H";"BH-01555";2021-02-11;134.461890511773;-6.0501532;NA;"0.12";NA
"#H";"BH-01555";2021-02-11;100.84641788383;-6.3120559;NA;"0.1";NA
"#H";"BH-01555";2021-02-11;67.2309452558864;-6.2053548;NA;"0.12";NA
"#H";"BH-01555";2021-02-11;32.6955654485436;-6.030753;NA;"0.11";NA
"#H";"core";2021-02-11;0;-5.8270509;NA;"0.11";NA
"#I";"margin";2021-02-11;1573.50722909048;-6.9619626;NA;"0.09";NA
"#I";"BH-00730";2021-02-11;1524.5343551393;-6.321756;NA;"0.07";NA
"#I";"BH-00730";2021-02-11;1476.55341928425;-6.6515594;NA;"0.1";NA
"#I";"BH-00730";2021-02-11;1427.58887639264;-6.0598533;NA;"0.1";NA
"#I";"BH-00730";2021-02-11;1379.61770066928;-6.7582605;NA;"0.11";NA
"#I";"BH-00730";2021-02-11;1330.66336839939;-3.9646317;NA;"0.08";NA
"#I";"BH-00730";2021-02-11;1282.55877058324;-6.515758;NA;"0.08";NA
"#I";"BH-00730";2021-02-11;1233.61947131196;-6.3896567;NA;"0.09";NA
"#I";"BH-00730";2021-02-11;1185.67786518936;-5.7591502;NA;"0.12";NA
"#I";"BH-00730";2021-02-11;1136.7550307784;-7.09776399999999;NA;"0.1";NA
"#I";"BH-00730";2021-02-11;1088.83286137038;-7.000763;NA;"0.1";NA
"#I";"BH-00730";2021-02-11;1040.92266763675;-5.2741452;NA;"0.08";NA
"#I";"BH-00730";2021-02-11;992.034273601472;-6.9619626;NA;"0.11";NA
"#I";"BH-00730";2021-02-11;944.153059625398;-7.6312695;NA;"0.1";NA
"#I";"BH-00730";2021-02-11;895.297157372903;-5.0510429;NA;"0.12";NA
"#I";"BH-00730";2021-02-11;847.342315714257;-7.2044651;NA;"0.07";NA
"#I";"BH-00730";2021-02-11;798.643850536646;-6.612759;NA;"0.11";NA
"#I";"BH-00730";2021-02-11;750.755619359589;-5.0025424;NA;"0.08";NA
"#I";"BH-00730";2021-02-11;703.104544146886;-7.0298633;NA;"0.09";NA
"#I";"BH-00730";2021-02-11;654.31567305086;-7.4372675;NA;"0.09";NA
"#I";"BH-00730";2021-02-11;619.187370672238;-7.4760679;NA;"0.09";NA
"#I";"BH-00730";2021-02-11;584.059072354843;-7.4954681;NA;"0.08";NA
"#I";"BH-00730";2021-02-11;549.927267918222;-8.1162745;NA;"0.09";NA
"#I";"BH-00730";2021-02-11;515.795502112998;-7.7864711;NA;"0.11";NA
"#I";"BH-00730";2021-02-11;480.667244567383;-7.8252715;NA;"0.11";NA
"#I";"BH-00730";2021-02-11;446.535552895847;-8.2132755;NA;"0.09";NA
"#I";"BH-00730";2021-02-11;412.403928206316;-7.3790669;NA;"0.09";NA
"#I";"BH-00730";2021-02-11;377.275761214526;-6.2829556;NA;"0.09";NA
"#I";"BH-00730";2021-02-11;343.227329914155;-5.08984329999999;NA;"0.1";NA
"#I";"BH-00730";2021-02-11;309.095454512033;-6.8940619;NA;"0.16";NA
"#I";"BH-00730";2021-02-11;273.967151315628;-6.6612595;NA;"0.12";NA
"#I";"BH-00730";2021-02-11;239.835360195281;-6.7776607;NA;"0.08";NA
"#I";"BH-00730";2021-02-11;205.703670361032;-6.9328623;NA;"0.13";NA
"#I";"BH-00730";2021-02-11;170.575496481763;-7.2141652;NA;"0.09";NA
"#I";"BH-00730";2021-02-11;136.444127759314;-7.4760679;NA;"0.1";NA
"#I";"BH-00730";2021-02-11;102.396288995256;-7.5633688;NA;"0.11";NA
"#I";"BH-00730";2021-02-11;68.264192663504;-7.6991702;NA;"0.08";NA
"#I";"BH-00730";2021-02-11;33.1360830515618;-7.1462645;NA;"0.1";NA
"#I";"core";2021-02-11;0;-7.6215694;NA;"0.11";NA
"#J";"margin";2021-02-12;1162.31880308287;-7.194765;NA;"0.12";NA
"#J";"BH-00385";2021-02-12;1112.56685192396;-6.9522625;NA;"0.091";NA
"#J";"BH-00385";2021-02-12;1062.82124555355;-7.2335654;NA;"0.097";NA
"#J";"BH-00385";2021-02-12;1013.08291862019;-8.0871742;NA;"0.078";NA
"#J";"BH-00385";2021-02-12;963.352998645875;-7.5924691;NA;"0.103";NA
"#J";"BH-00385";2021-02-12;913.632858428373;-7.2141652;NA;"0.092";NA
"#J";"BH-00385";2021-02-12;862.707945946947;-7.9998733;NA;"0.084";NA
"#J";"BH-00385";2021-02-12;812.759497022336;-8.3005764;NA;"0.145";NA
"#J";"BH-00385";2021-02-12;812.759497022336;-10.0562945;NA;"0.098";NA
"#J";"BH-00385";2021-02-12;777.839315025925;-7.7864711;NA;"0.108";NA
"#J";"BH-00385";2021-02-12;742.91991493027;-6.0016527;NA;"0.088";NA
"#J";"BH-00385";2021-02-12;708.00141242797;-7.8446717;NA;"0.092";NA
