ID;ID2;date;Distance_um;d18O;OH;SE_permill;SE_percent
B;356;11.09.2021;1056.030303;-7.3499666;0.0442;0.16;0.07
B;356;11.09.2021;1019.319381;-8.0968743;0.0442;0.19;0.18
B;356;11.09.2021;983.085449;-8.1453748;0.0441;0.18;0.07
B;356;11.09.2021;946.3746615;-7.5730689;0.0441;0.2;0.12
B;356;11.09.2021;910.1406485;-8.6594801;0.0465;0.19;0.08
B;356;11.09.2021;873.9067456;-8.8728823;0.0456;0.22;0.09
B;356;11.09.2021;837.1959149;-9.0959846;0.0469;0.2;0.1
B;356;11.09.2021;800.9619217;-9.0474841;0.0449;0.22;0.08
B;356;11.09.2021;764.2512676;NA;0.0488;0.24;0.24
B;356;11.09.2021;728.0171701;NA;0.0509;0.29;0.07
B;356;11.09.2021;691.783203;NA;0.049;0.28;0.04
B;356;11.09.2021;655.0725151;NA;0.0498;0.23;0.06
B;356;11.09.2021;636.2672395;-8.7370809;0.0517;0.22;0.15
B;356;11.09.2021;582.1279928;-8.5333788;0.0497;0.17;0.12
B;356;11.09.2021;545.8937626;-8.6206797;0.0503;0.16;0.06
B;356;11.09.2021;509.6596904;NA;0.0494;0.3;0.09
B;356;11.09.2021;472.9492573;NA;0.0511;0.19;0.12
B;356;11.09.2021;436.71501;-8.6594801;0.0457;0.22;0.12
B;356;11.09.2021;400.005;-8.9601832;0.0456;0.21;0.09
B;356;11.09.2021;363.7705321;-7.8931722;0.0436;0.21;0.11
B;356;11.09.2021;327.5362575;-8.7758813;0.0423;0.13;0.11
B;356;11.09.2021;290.8264087;-9.2414861;0.0415;0.2;0.11
B;356;11.09.2021;254.5918302;-9.7846917;0.0414;0.15;0.05
B;356;11.09.2021;217.8829961;-9.3190869;0.0404;0.2;0.16
B;356;11.09.2021;181.6480113;-9.3481872;0.0405;0.17;0.19
B;356;11.09.2021;145.4132044;-8.3975774;0.0371;0.17;0.19
B;356;11.09.2021;108.7060256;-8.1356747;0.0397;0.15;0.1
B;356;11.09.2021;72.47068373;-8.5818793;0.0399;0.19;0.09
B;356;11.09.2021;35.77708764;-9.4645884;0.0389;0.13;0.11
B;core;11.09.2021;0;-8.2714761;0.0414;0.22;0.23
C;margin;11.09.2021;1977.842259;NA;0.1656;;0.06
C;391;11.09.2021;1942.411903;-7.0880639;0.0371;0.16;0.06
C;391;11.09.2021;1906.981909;-2.7133188;0.0375;0.17;0.07
C;391;11.09.2021;1872.199242;-6.4478573;0.0401;0.19;0.07
C;391;11.09.2021;1837.721687;-8.3684771;0.0398;0.21;0.1
C;391;11.09.2021;1802.93899;-5.157744;0.0355;0.24;0.06
C;391;11.09.2021;1768.461478;-7.2335654;0.0385;0.18;0.06
C;391;11.09.2021;1733.678748;-7.3305664;0.039;0.15;0.2
C;391;11.09.2021;1699.201283;-7.6215694;0.0369;0.12;0.07
C;391;11.09.2021;1664.418517;-5.8755514;0.0347;0.23;0.12
C;391;11.09.2021;1629.635849;-7.5439686;0.0374;0.17;0.09
C;391;11.09.2021;1595.158299;-8.7661812;0.0373;0.19;0.11
C;391;11.09.2021;1560.375596;-7.485768;0.036;0.2;0.05
C;391;11.09.2021;1525.898096;-7.6603698;0.0367;0.19;0.2
C;391;11.09.2021;1491.115354;-7.8931722;0.0381;0.18;0.09
C;391;11.09.2021;1456.63791;-7.3596667;0.0369;0.16;0.15
C;391;11.09.2021;1421.855126;-7.2626657;0.0387;0.17;0.09
C;391;11.09.2021;1387.377742;-6.127754;0.0398;0.15;0.15
C;391;11.09.2021;1352.594913;-6.7582605;0.0371;0.16;0.15
C;391;11.09.2021;1317.812202;-8.164775;0.0385;0.15;0.09
C;391;11.09.2021;1283.334719;-8.9795834;0.0399;0.22;0.1
C;391;11.09.2021;1248.551961;-8.5624791;0.0423;0.23;0.09
C;391;11.09.2021;1214.074545;-5.7882505;0.0377;0.18;0.14
C;391;11.09.2021;1179.291737;-7.2141652;0.0385;0.2;0.04
C;391;11.09.2021;1144.814395;-8.9601832;0.0384;0.2;0.07
C;391;11.09.2021;1110.031531;-8.9795834;0.0419;0.14;0.16
C;391;11.09.2021;1075.248808;-9.3093868;0.0434;0.2;0.11
C;391;11.09.2021;1040.771349;-8.9504831;0.0424;0.17;0.06
C;391;11.09.2021;1005.988569;-8.5721792;0.0429;0.16;0.31
C;391;11.09.2021;971.511194;-5.2838453;0.043;0.15;0.15
C;391;11.09.2021;936.7283491;-8.4072775;0.0382;0.19;0.14
C;391;11.09.2021;902.2510737;-8.5624791;0.0409;0.16;0.21
C;391;11.09.2021;867.468155;-8.3878773;0.0408;0.2;0.09
C;391;11.09.2021;832.9909963;-8.067774;0.042;0.19;0.17
C;391;11.09.2021;798.2079929;-7.9416727;0.0452;0.17;0.23
C;391;11.09.2021;763.4251764;-5.9046517;0.04;0.16;0.08
C;391;11.09.2021;728.9478719;-8.1259746;0.0444;0.14;0.08
C;391;11.09.2021;693.21281;-8.6400799;0.0455;0.2;0.14
C;391;11.09.2021;659.687805;-8.5139786;0.0438;0.16;0.08
C;391;11.09.2021;623.9527226;-9.3384871;0.0435;0.22;0.14
C;391;11.09.2021;590.427811;-7.7864711;0.043;0.16;0.15
C;391;11.09.2021;554.6927077;-7.4566677;0.0435;0.21;0.23
C;391;11.09.2021;520.8617859;-7.8155714;0.0411;0.23;0.12
C;391;11.09.2021;485.4327966;-8.0192735;0.0418;0.21;0.1
C;391;11.09.2021;451.6015943;-8.2520759;0.0438;0.17;0.1
C;391;11.09.2021;416.1730409;-7.7088703;0.0419;0.15;0.13
C;391;12.09.2021;382.3414704;-7.3014661;0.0403;0.17;0.03
C;391;12.09.2021;346.9135339;-7.8058713;0.0422;0.2;0.07
C;391;12.09.2021;313.081459;-7.7670709;0.0434;0.2;0.04
C;391;12.09.2021;277.3463539;-8.8146817;0.0443;0.13;0.06
C;391;12.09.2021;243.8216561;-7.8349716;0.0427;0.17;0.05
C;391;12.09.2021;208.0865205;-7.9416727;0.0428;0.15;0.07
C;391;12.09.2021;174.5623098;-8.1744751;0.0427;0.16;0.09
C;391;12.09.2021;138.8272308;-8.0774741;0.0463;0.19;0.12
C;391;12.09.2021;105.3043209;NA;0.0445;0.15;0.05
C;391;12.09.2021;69.57010852;-8.9989836;0.0426;0.19;0.17
C;391;12.09.2021;35.11409973;NA;0.0462;0.18;0.32
C;core;12.09.2021;0;-6.8746617;0.038;0.19;0.15
D;margin;12.09.2021;2732.676344;-8.0580739;0.0383;0.24;0.17
D;392;12.09.2021;2697.897329;-5.4196467;0.039;0.18;0.04
D;392;12.09.2021;2663.118473;-7.3693668;0.0379;0.17;0.05
D;392;12.09.2021;2628.33978;-6.4090569;0.0367;0.15;0.05
D;392;12.09.2021;2593.561258;-6.3411562;0.0342;0.2;0.09
D;392;12.09.2021;2558.782914;-3.5572275;0.0359;0.19;0.07
D;392;12.09.2021;2524.004754;-4.1586337;0.0363;0.22;0.07
D;392;12.09.2021;2489.226788;-6.6224591;0.0361;0.21;0.06
D;392;12.09.2021;2454.449022;-7.5924691;0.0349;0.14;0.07
D;392;12.09.2021;2419.671465;-8.4266777;0.0353;0.2;0.09
D;392;12.09.2021;2384.894128;-5.933752;0.0371;0.19;0.09
D;392;12.09.2021;2350.117018;-6.2635554;0.0355;0.2;0.14
D;392;12.09.2021;2315.340148;-7.1268643;0.036;0.16;0.14
D;392;12.09.2021;2280.226524;-8.2423758;0.0372;0.19;0.1
D;392;12.09.2021;2245.112915;-6.6321592;0.0374;0.19;0.11
D;392;12.09.2021;2209.999321;-6.8940619;0.0373;0.14;0.12
D;392;12.09.2021;2174.885744;-6.3993568;0.0352;0.23;0.08
D;392;12.09.2021;2139.772184;-7.2529656;0.0368;0.15;0.08
D;392;12.09.2021;2104.658642;-7.2432655;0.0406;0.2;0.09
D;392;12.09.2021;2069.545119;-8.1550749;0.0386;0.18;0.05
D;392;12.09.2021;2034.431616;-8.3975774;0.039;0.18;0.09
D;392;12.09.2021;1999.318134;-5.6524491;0.0361;0.12;0.04
D;392;12.09.2021;1964.204674;-6.7970609;0.0385;0.14;0.08
D;392;12.09.2021;1929.091237;-9.1735854;0.0436;0.21;0.16
D;392;12.09.2021;1893.977825;-9.2414861;0.0436;0.16;0.08
D;392;12.09.2021;1858.864438;-8.9989836;0.0434;0.19;0.08
D;392;12.09.2021;1823.75108;-8.6400799;0.041;0.23;0.14
D;392;12.09.2021;1788.63775;-8.5139786;0.0404;0.17;0.15
D;392;12.09.2021;1753.524451;-7.8446717;0.0389;0.17;0.09
D;392;12.09.2021;1718.411185;-6.2829556;0.0411;0.23;0.09
D;392;12.09.2021;1683.297953;-7.0201632;0.0403;0.18;0.03
D;392;12.09.2021;1648.184759;-8.2520759;0.0423;0.18;0.11
D;392;12.09.2021;1613.071604;-8.7273808;0.0401;0.22;0.16
D;392;12.09.2021;1577.958491;-8.5042785;0.0413;0.19;0.16
D;392;12.09.2021;1542.845423;-8.1259746;0.0406;0.16;0.16
D;392;12.09.2021;1507.732403;-7.9125724;0.0403;0.15;0.2
D;392;12.09.2021;1472.619435;-8.2423758;0.0404;0.19;0.18
D;392;12.09.2021;1437.506522;-6.6321592;0.0397;0.17;0.11
D;392;12.09.2021;1402.393668;-5.7106497;0.0394;0.16;0.1
D;392;12.09.2021;1367.280878;-7.0492635;0.0392;0.16;0.08
D;392;12.09.2021;1332.168158;-6.1180539;0.0406;0.19;0.04
D;392;12.09.2021;1297.055512;-6.0889536;0.0169;0.14;0.2
D;392;12.09.2021;1261.942946;-5.836751;0.0245;0.25;0.13
D;392;12.09.2021;1225.887434;-6.5351582;0.037;0.19;0.52
D;392;12.09.2021;1189.831921;-6.9522625;0.0398;0.21;0.35
D;392;12.09.2021;1153.776408;-7.67977;0.039;0.2;0.05
D;392;12.09.2021;1117.720895;-7.4469676;0.0384;0.19;0.09
D;392;12.09.2021;1081.665383;-5.9434521;0.0393;0.18;0.14
D;392;12.09.2021;1045.60987;-7.5924691;0.0393;0.15;0.15
D;392;12.09.2021;1009.554357;-7.4275674;0.0407;0.19;0.08
D;392;12.09.2021;973.4988444;-8.0871742;0.0398;0.2;0.06
D;392;12.09.2021;937.4433316;-7.8640719;0.0394;0.19;0.16
D;392;12.09.2021;901.3878189;-8.1259746;0.038;0.19;0.13
D;392;12.09.2021;865.3323061;-9.5712895;0.0388;0.17;0.14
D;392;12.09.2021;829.2767934;-9.2026857;0.0389;0.22;0.17
D;392;12.09.2021;793.2212806;-7.9804731;0.0396;0.17;0.15
D;392;12.09.2021;757.1657678;-8.5818793;0.0404;0.21;0.12
D;392;12.09.2021;721.1102551;-8.0386737;0.0413;0.21;0.08
D;392;12.09.2021;685.0547423;-6.9328623;0.0405;0.21;0.18
D;392;12.09.2021;648.9992296;-7.6409696;0.0423;0.15;0.18
D;392;12.09.2021;612.9437168;-7.776771;0.0429;0.18;0.15
D;392;12.09.2021;576.8882041;-7.2820659;0.0426;0.18;0.1
D;392;12.09.2021;540.8326913;-8.0774741;0.0416;0.22;0.12
D;392;12.09.2021;504.7771786;-7.9513728;0.0423;0.18;0.16
D;392;12.09.2021;468.7216658;-7.9222725;0.0423;0.17;0.1
D;392;12.09.2021;432.6661531;-7.000763;0.0418;0.21;0.11
D;392;12.09.2021;396.6106403;-8.0774741;0.0405;0.2;0.06
D;392;12.09.2021;360.5551275;-8.261776;0.0406;0.18;0.15
D;392;12.09.2021;324.4996148;-9.0571842;0.0423;0.16;0.14
D;392;12.09.2021;288.444102;-8.552779;0.0417;0.23;0.15
D;392;12.09.2021;252.3885893;-8.5721792;0.0409;0.22;0.17
D;392;12.09.2021;216.3330765;-9.1929856;0.0409;0.2;0.04
D;392;12.09.2021;180.2775638;-7.582769;0.0443;0.22;0.13
D;392;12.09.2021;144.222051;-8.4460779;0.0366;0.14;0.14
D;392;12.09.2021;108.1665383;-8.5430789;0.0358;0.19;0.12
D;392;12.09.2021;72.11102551;-7.9028723;0.0353;0.2;0.15
D;392;12.09.2021;36.05551275;-7.2432655;0.0403;0.21;0.17
D;core;12.09.2021;0;-8.4848783;0.0333;0.2;0.1
E;margin;12.09.2021;1576.780581;NA;0.0395;0.23;0.13
E;398;12.09.2021;1542.069389;-6.0695534;0.035;0.18;0.08
E;398;12.09.2021;1507.358285;-4.6048383;0.0388;0.14;0.24
E;398;12.09.2021;1472.647276;-6.7194601;0.0409;0.17;0.06
E;398;12.09.2021;1437.723896;-8.1744751;0.0425;0.19;0.07
E;398;12.09.2021;1403.01283;-6.5933588;0.0388;0.18;0.09
E;398;12.09.2021;1368.089544;-7.1462645;0.0372;0.21;0.15
E;398;12.09.2021;1333.378416;-8.3684771;0.0365;0.21;0.09
E;398;12.09.2021;1298.455236;-7.4760679;0.038;0.18;0.3
E;398;12.09.2021;1263.744041;-6.0501532;0.0359;0.2;0.12
E;398;12.09.2021;1229.032953;-7.0589636;0.0347;0.13;0.13
E;398;12.09.2021;1194.10971;-8.1065744;0.04;0.2;0.06
E;398;12.09.2021;1159.398551;-5.6912495;0.0356;0.19;0.05
E;398;12.09.2021;1124.475433;-7.1268643;0.035;0.18;0.15
E;398;12.09.2021;1089.764195;-7.6506697;0.0365;0.17;0.08
E;398;12.09.2021;1054.84122;-8.455778;0.0367;0.21;0.16
E;398;12.09.2021;1020.129894;-7.7864711;0.0368;0.2;0.11
E;398;12.09.2021;985.2070848;-8.6982805;0.039;0.29;0.17
E;398;12.09.2021;950.4956602;-7.2626657;0.0407;0.22;0.04
E;398;12.09.2021;915.7843633;-6.1762545;0.0366;0.2;0.03
E;398;12.09.2021;880.8615101;-7.8640719;0.0352;0.15;0.08
E;398;12.09.2021;846.1501049;-8.0483738;0.0355;0.24;0.11
E;398;12.09.2021;811.227465;-7.3596667;0.036;0.18;0.08
E;398;12.09.2021;776.5159367;-8.1744751;0.0368;0.2;0.14
E;398;12.09.2021;741.5935544;-8.8340819;0.036;0.16;0.05
E;398;12.09.2021;706.8818855;-8.8243818;0.0348;0.18;0.07
E;398;12.09.2021;671.9598202;-9.5518893;0.0436;0.17;0.23
E;398;12.09.2021;637.2479894;-8.1065744;0.0378;0.14;0.09
E;398;12.09.2021;602.536306;-9.037784;0.0386;0.24;0.06
E;398;12.09.2021;567.6143057;-7.8834721;0.0395;0.16;0.08
E;398;12.09.2021;532.9024301;-6.1665544;0.0374;0.23;0.06
E;398;12.09.2021;497.9809233;-7.6700699;0.0392;0.23;0.07
E;398;12.09.2021;463.2688204;-7.5051682;0.0371;0.2;0.13
E;398;12.09.2021;428.3479894;-7.7282705;0.0368;0.21;0.08
E;398;12.09.2021;393.6356183;-7.388767;0.0385;0.2;0.07
E;398;12.09.2021;357.7373338;-7.5342685;0.0396;0.17;0.1
E;398;12.09.2021;322.0465805;-7.8252715;0.0389;0.23;0.14
E;398;12.09.2021;286.3564213;-9.4839886;0.0407;0.24;0.14
E;398;12.09.2021;250.4575812;-9.7458913;0.0416;0.18;0.14
E;398;12.09.2021;214.7673159;-9.4354881;0.0402;0.16;0.1
E;398;12.09.2021;178.8686669;-9.4548883;0.0402;0.21;0.05
E;398;12.09.2021;143.1782106;-9.9980939;0.0395;0.22;0.09
E;398;12.09.2021;107.2800075;-9.1832855;0.0401;0.2;0.08
E;398;12.09.2021;71.58910532;-9.813792;0.0412;0.21;0.06
E;398;12.09.2021;35.6931366;-9.2414861;0.0383;0.14;0.06
E;core;12.09.2021;0;-9.0862845;0.0409;0.16;0.13
F;margin;12.09.2021;1554.916075;-7.6894701;0.0372;0.19;0.19
F;405;12.09.2021;1519.563753;-7.7961712;0.0367;0.18;0.19
F;405;12.09.2021;1484.211575;-7.6991702;0.038;0.19;0.07
F;405;12.09.2021;1448.859552;-6.8358613;0.0367;0.13;0.1
F;405;12.09.2021;1413.507694;-4.3623358;0.0377;0.2;0.08
F;405;12.09.2021;1378.156014;-4.8570409;0.0383;0.21;0.13
F;405;12.09.2021;1342.804528;-5.6136487;0.0368;0.2;0.14
F;405;12.09.2021;1306.461251;-6.806761;0.0395;0.18;0.06
F;405;12.09.2021;1270.118105;-7.4760679;0.0377;0.17;0.09
F;405;12.09.2021;1233.775101;-8.7564811;0.0323;0.14;0.1
F;405;12.09.2021;1197.432253;-9.2026857;0.0378;0.21;0.11
F;405;12.09.2021;1161.089574;-7.8931722;0.0354;0.16;0.15
F;405;12.09.2021;1124.747083;-8.358777;0.0344;0.17;0.13
F;405;12.09.2021;1088.404796;-8.8728823;0.0347;0.22;0.16
F;405;12.09.2021;1052.062736;-8.4169776;0.0363;0.16;0.1
F;405;12.09.2021;1015.720926;-8.7661812;0.0374;0.23;0.08
F;405;12.09.2021;979.3793953;-8.7370809;0.0414;0.17;0.04
F;405;12.09.2021;943.0381753;-8.5721792;0.0412;0.27;0.1
F;405;12.09.2021;906.6973034;-7.0686637;0.0383;0.16;0.08
F;405;12.09.2021;870.3568234;-7.1850649;0.0367;0.16;0.05
F;405;12.09.2021;834.0167864;-8.5236787;0.0398;0.18;0.04
F;405;12.09.2021;797.677253;-8.843782;0.0403;0.16;0.27
F;405;12.09.2021;761.3382954;-9.1056847;0.0386;0.14;0.11
F;405;12.09.2021;725;-9.4160879;0.0405;0.2;0.05
F;405;12.09.2021;688.6624718;-8.8631822;0.042;0.2;0.06
F;405;12.09.2021;652.3258388;-8.5236787;0.0384;0.17;0.09
F;405;12.09.2021;615.9902597;-8.9310829;0.039;0.15;0.2
F;405;12.09.2021;579.6559324;-8.7952815;0.0393;0.18;0.14
F;405;12.09.2021;543.3231083;-9.134785;0.0404;0.15;0.1
F;405;12.09.2021;507.1015677;-9.4936887;0.0403;0.23;0.12
F;405;12.09.2021;470.8800272;-8.8534821;0.0406;0.18;0.1
F;405;12.09.2021;434.6584866;-8.6303798;0.0409;0.2;0.13
F;405;12.09.2021;398.4369461;-8.7952815;0.0407;0.2;0.13
F;405;12.09.2021;362.2154055;-9.3772875;0.0404;0.15;0.16
F;405;12.09.2021;325.993865;-8.7855814;0.0406;0.2;0.14
F;405;12.09.2021;289.7723244;-8.6691802;0.0413;0.2;0.15
F;405;12.09.2021;253.5507839;-8.6788803;0.0405;0.24;0.13
F;405;12.09.2021;217.3292433;-9.037784;0.0404;0.2;0.05
F;405;12.09.2021;181.1077028;-8.4945784;0.0396;0.25;0.08
F;405;12.09.2021;144.8861622;-9.2802865;0.0401;0.18;0.1
F;405;12.09.2021;108.6646217;-9.1735854;0.0395;0.23;0.28
F;405;12.09.2021;72.44308111;-8.6303798;0.0385;0.23;0.05
F;405;12.09.2021;36.22154055;-8.5236787;0.0377;0.17;0.06
F;core;12.09.2021;0;-7.4954681;0.0385;0.25;0.06
G;margin;12.09.2021;1655.899152;NA;0.0375;0.31;0.16
G;411;12.09.2021;1620.771421;-7.3984671;0.0394;0.19;0.04
G;411;12.09.2021;1585.643718;-5.5845484;0.0378;0.17;0.1
G;411;12.09.2021;1550.516043;-3.9646317;0.0363;0.18;0.06
G;411;12.09.2021;1515.388399;-4.8570409;0.038;0.18;0.05
G;411;12.09.2021;1480.260788;-4.8473408;0.0391;0.15;0.12
G;411;12.09.2021;1445.133212;-6.9231622;0.0389;0.17;0.14
G;411;12.09.2021;1410.005674;-7.8446717;0.0385;0.21;0.08
G;411;12.09.2021;1373.882455;-5.7300499;0.0388;0.2;0.13
G;411;12.09.2021;1337.759321;-7.8252715;0.0427;0.22;0.07
G;411;12.09.2021;1301.636278;-6.2344551;0.042;0.19;0.21
G;411;12.09.2021;1265.513335;-7.6021692;0.0414;0.2;0.17
G;411;12.09.2021;1229.390499;-7.9998733;0.043;0.2;0.06
G;411;12.09.2021;1193.267782;-7.000763;0.0429;0.17;0.05
G;411;12.09.2021;1157.145194;-7.7476707;0.0436;0.26;0.12
G;411;12.09.2021;1121.022747;-7.1074641;0.0406;0.17;0.2
G;411;12.09.2021;1084.900456;-7.4954681;0.0397;0.23;0.1
G;411;12.09.2021;1048.778337;-6.5545584;0.0398;0.24;0.14
G;411;12.09.2021;1012.656408;-4.1489336;0.0413;0.2;0.14
G;411;12.09.2021;976.5346896;-3.9549316;0.0425;0.2;0.12
G;411;12.09.2021;940.4132071;-5.1965444;0.0416;0.18;0.13
G;411;12.09.2021;904.2919882;-6.3411562;0.0435;0.13;0.19
G;411;12.09.2021;868.1710661;-6.7970609;0.0421;0.21;0.11
G;411;12.09.2021;832.0504792;-6.3120559;0.0417;0.2;0.12
G;411;12.09.2021;795.9302733;-6.9619626;0.0432;0.19;0.1
G;411;12.09.2021;759.8105027;-7.67977;0.0429;0.21;0.16
G;411;12.09.2021;723.6912325;-7.776771;0.045;0.17;0.16
G;411;12.09.2021;687.5725416;-7.2529656;0.0434;0.18;0.12
G;411;12.09.2021;651.4545264;-7.3596667;0.0436;0.23;0.07
G;411;12.09.2021;615.3373059;-7.5051682;0.0434;0.17;0.16
G;411;12.09.2021;579.2210286;-8.1744751;0.0442;0.22;0.08
G;411;12.09.2021;543.1058829;-9.3869876;0.0447;0.19;0.04
G;411;12.09.2021;506.9921104;-8.9795834;0.0447;0.27;0.05
G;411;12.09.2021;470.8800272;-9.0765844;0.0459;0.17;0.05
G;411;12.09.2021;434.6584866;-8.2035754;0.044;0.22;0.07
G;411;12.09.2021;398.4369461;-7.8834721;0.0428;0.24;0.08
G;411;12.09.2021;362.2154055;-5.7009496;0.0412;0.19;0.13
G;411;12.09.2021;325.993865;-7.8058713;0.0418;0.23;0.06
G;411;12.09.2021;289.7723244;-8.3975774;0.0448;0.18;0.07
G;411;12.09.2021;253.5507839;-8.0483738;0.0399;0.2;0.04
G;411;12.09.2021;217.3292433;-9.2608863;0.0398;0.19;0.06
G;411;12.09.2021;181.1077028;-9.6391902;0.0407;0.22;0.07
